,price
31825,17999
31826,3711
31827,576
31828,1334
31829,15729
31830,710
31831,919
31832,2131
31833,2382
31834,781
31835,921
31836,749
31837,959
31838,897
31839,2209
31840,1245
31841,2006
31842,9254
31843,1415
31844,708
31845,12610
31846,1281
31847,1623
31848,7637
31849,5600
31850,7507
31851,4915
31852,802
31853,1016
31854,2164
31855,1250
31856,570
31857,3312
31858,4601
31859,1176
31860,15829
31861,1845
31862,882
31863,737
31864,2753
31865,1192
31866,486
31867,1067
31868,1286
31869,2247
31870,14359
31871,2376
31872,4401
31873,4313
31874,972
31875,2085
31876,1585
31877,5544
31878,886
31879,8174
31880,7186
31881,1830
31882,2096
31883,2340
31884,1124
31885,1778
31886,707
31887,666
31888,878
31889,472
31890,658
31891,2447
31892,640
31893,642
31894,658
31895,2460
31896,574
31897,1080
31898,558
31899,14970
31900,544
31901,559
31902,18430
31903,3730
31904,7001
31905,1220
31906,2914
31907,7744
31908,709
31909,3449
31910,15247
31911,526
31912,2317
31913,787
31914,709
31915,2648
31916,3012
31917,421
31918,1013
31919,7623
31920,407
31921,1408
31922,18575
31923,9698
31924,15197
31925,1027
31926,502
31927,1598
31928,1338
31929,1129
31930,776
31931,9298
31932,1608
31933,10329
31934,3357
31935,15253
31936,11184
31937,12361
31938,5622
31939,2079
31940,1284
31941,6303
31942,4412
31943,1447
31944,575
31945,2048
31946,3733
31947,653
31948,478
31949,8941
31950,609
31951,15014
31952,3669
31953,4742
31954,1744
31955,4959
31956,669
31957,1125
31958,942
31959,1828
31960,6614
31961,3774
31962,3709
31963,1053
31964,4385
31965,2266
31966,460
31967,1223
31968,1689
31969,11045
31970,802
31971,7567
31972,764
31973,753
31974,3734
31975,806
31976,1050
31977,1179
31978,1140
31979,1629
31980,2852
31981,5882
31982,7041
31983,1000
31984,497
31985,1010
31986,6126
31987,9821
31988,1227
31989,16636
31990,2688
31991,6513
31992,5806
31993,681
31994,432
31995,755
31996,954
31997,2938
31998,574
31999,1144
32000,752
32001,1133
32002,12872
32003,3710
32004,2804
32005,1052
32006,749
32007,668
32008,1390
32009,776
32010,1821
32011,3682
32012,5028
32013,1814
32014,4247
32015,3103
32016,7953
32017,649
32018,11844
32019,3780
32020,2086
32021,2360
32022,1187
32023,1659
32024,14813
32025,3089
32026,10964
32027,1354
32028,504
32029,828
32030,2323
32031,743
32032,2177
32033,625
32034,434
32035,18797
32036,6709
32037,4497
32038,615
32039,645
32040,521
32041,737
32042,1728
32043,1725
32044,926
32045,2421
32046,10063
32047,6160
32048,6006
32049,1708
32050,8728
32051,4312
32052,4612
32053,1079
32054,5677
32055,647
32056,5322
32057,7509
32058,3631
32059,12265
32060,928
32061,12779
32062,798
32063,6304
32064,4426
32065,14777
32066,776
32067,4668
32068,945
32069,3871
32070,1215
32071,1624
32072,530
32073,11942
32074,2036
32075,2528
32076,1241
32077,2167
32078,5497
32079,965
32080,8643
32081,2970
32082,2590
32083,5940
32084,4682
32085,1807
32086,842
32087,1628
32088,1577
32089,5935
32090,2066
32091,1232
32092,2867
32093,5620
32094,6588
32095,946
32096,3586
32097,1857
32098,2691
32099,4044
32100,8233
32101,874
32102,2160
32103,650
32104,3066
32105,10333
32106,8763
32107,9539
32108,6930
32109,1078
32110,11559
32111,3553
32112,5477
32113,13097
32114,828
32115,4258
32116,1646
32117,984
32118,7168
32119,3170
32120,844
32121,608
32122,9660
32123,1320
32124,625
32125,5412
32126,747
32127,684
32128,2965
32129,2553
32130,830
32131,4158
32132,2171
32133,681
32134,10236
32135,1972
32136,4959
32137,589
32138,1007
32139,4278
32140,2090
32141,3175
32142,3404
32143,707
32144,1250
32145,13623
32146,4972
32147,752
32148,9752
32149,1019
32150,3563
32151,740
32152,2376
32153,1753
32154,10129
32155,4294
32156,1720
32157,2147
32158,5400
32159,5149
32160,3730
32161,2352
32162,963
32163,15955
32164,2575
32165,3920
32166,15258
32167,516
32168,568
32169,2460
32170,521
32171,3936
32172,1056
32173,12812
32174,8232
32175,14022
32176,14237
32177,5864
32178,1096
32179,936
32180,7084
32181,766
32182,709
32183,2951
32184,6546
32185,4094
32186,2749
32187,1877
32188,8366
32189,2039
32190,9715
32191,923
32192,3765
32193,737
32194,1232
32195,523
32196,6533
32197,8644
32198,3792
32199,8113
32200,5869
32201,696
32202,1046
32203,18474
32204,605
32205,1601
32206,8938
32207,1295
32208,1043
32209,3365
32210,540
32211,4448
32212,645
32213,1053
32214,6073
32215,5947
32216,7739
32217,526
32218,13286
32219,8887
32220,4308
32221,14646
32222,478
32223,833
32224,3991
32225,17871
32226,2863
32227,2468
32228,984
32229,2777
32230,2094
32231,9507
32232,2491
32233,18787
32234,4469
32235,4821
32236,2376
32237,2383
32238,715
32239,828
32240,506
32241,3500
32242,6238
32243,1687
32244,6441
32245,1443
32246,949
32247,920
32248,11107
32249,1113
32250,3389
32251,612
32252,2550
32253,1168
32254,4769
32255,558
32256,2442
32257,3267
32258,732
32259,1007
32260,672
32261,10730
32262,719
32263,729
32264,17216
32265,2374
32266,6386
32267,6212
32268,4892
32269,8922
32270,1343
32271,3830
32272,1266
32273,5943
32274,5313
32275,5490
32276,984
32277,12311
32278,596
32279,1163
32280,742
32281,3276
32282,14040
32283,4497
32284,4246
32285,1258
32286,5204
32287,818
32288,5683
32289,5906
32290,956
32291,2797
32292,990
32293,523
32294,884
32295,4561
32296,5791
32297,2107
32298,8223
32299,3989
32300,3401
32301,605
32302,2082
32303,17534
32304,7589
32305,2841
32306,4011
32307,12210
32308,14215
32309,5376
32310,4588
32311,11269
32312,3175
32313,4743
32314,608
32315,10487
32316,605
32317,4899
32318,3208
32319,3669
32320,5359
32321,1243
32322,540
32323,2003
32324,13725
32325,15827
32326,1689
32327,3931
32328,625
32329,4116
32330,1613
32331,10693
32332,8701
32333,2840
32334,526
32335,1582
32336,620
32337,2840
32338,982
32339,3275
32340,576
32341,1243
32342,2111
32343,1838
32344,1074
32345,1259
32346,3145
32347,1559
32348,848
32349,1050
32350,5174
32351,886
32352,3937
32353,10450
32354,1439
32355,816
32356,4990
32357,4054
32358,6319
32359,912
32360,1009
32361,13912
32362,687
32363,10696
32364,3190
32365,4501
32366,1838
32367,1700
32368,9071
32369,427
32370,9033
32371,663
32372,1056
32373,854
32374,911
32375,1656
32376,2025
32377,1193
32378,732
32379,1317
32380,7942
32381,8075
32382,18741
32383,568
32384,3217
32385,2359
32386,758
32387,3696
32388,793
32389,9478
32390,660
32391,638
32392,863
32393,675
32394,2224
32395,1323
32396,6037
32397,3998
32398,3340
32399,6469
32400,769
32401,3584
32402,2781
32403,8663
32404,2177
32405,14071
32406,5315
32407,1793
32408,5998
32409,1241
32410,378
32411,769
32412,7056
32413,1985
32414,1583
32415,495
32416,6646
32417,1554
32418,1080
32419,755
32420,6194
32421,489
32422,942
32423,4133
32424,1245
32425,1698
32426,15046
32427,5390
32428,605
32429,890
32430,1055
32431,2214
32432,2396
32433,932
32434,6019
32435,1232
32436,666
32437,7244
32438,16934
32439,5543
32440,10694
32441,5480
32442,6794
32443,681
32444,968
32445,2475
32446,14863
32447,10278
32448,2054
32449,2818
32450,641
32451,7238
32452,4933
32453,12598
32454,628
32455,4459
32456,6047
32457,492
32458,536
32459,2890
32460,3597
32461,2333
32462,2423
32463,524
32464,579
32465,2428
32466,9836
32467,2822
32468,3437
32469,6573
32470,10438
32471,4004
32472,5586
32473,1043
32474,3994
32475,5167
32476,5127
32477,7917
32478,5725
32479,723
32480,645
32481,868
32482,789
32483,972
32484,9298
32485,7016
32486,802
32487,506
32488,3951
32489,1002
32490,3620
32491,8602
32492,9296
32493,9973
32494,2030
32495,525
32496,3998
32497,8593
32498,683
32499,7523
32500,1837
32501,1005
32502,11655
32503,593
32504,3548
32505,605
32506,3852
32507,3418
32508,1429
32509,758
32510,2184
32511,462
32512,545
32513,552
32514,706
32515,680
32516,13532
32517,6167
32518,7879
32519,6200
32520,11500
32521,1954
32522,1897
32523,675
32524,15721
32525,5010
32526,1153
32527,1801
32528,2099
32529,4615
32530,4692
32531,879
32532,4676
32533,5540
32534,2217
32535,7906
32536,4903
32537,828
32538,452
32539,3292
32540,15184
32541,2196
32542,631
32543,813
32544,2510
32545,470
32546,5139
32547,658
32548,13199
32549,2041
32550,833
32551,844
32552,1154
32553,545
32554,3495
32555,680
32556,14410
32557,2084
32558,4749
32559,942
32560,2913
32561,12545
32562,645
32563,2768
32564,4559
32565,536
32566,3793
32567,18363
32568,9656
32569,1068
32570,854
32571,17003
32572,15767
32573,2149
32574,3140
32575,4131
32576,2394
32577,4516
32578,1688
32579,5805
32580,4928
32581,11738
32582,5886
32583,5813
32584,1612
32585,2715
32586,743
32587,912
32588,16628
32589,813
32590,854
32591,2026
32592,2361
32593,1071
32594,3730
32595,1007
32596,4064
32597,898
32598,5301
32599,3880
32600,3136
32601,911
32602,576
32603,7548
32604,3793
32605,2548
32606,1107
32607,507
32608,2208
32609,13135
32610,16149
32611,776
32612,672
32613,14775
32614,13395
32615,18275
32616,3700
32617,740
32618,7161
32619,622
32620,3692
32621,3138
32622,8032
32623,1376
32624,466
32625,10993
32626,3058
32627,3382
32628,505
32629,11103
32630,6122
32631,7467
32632,982
32633,928
32634,4182
32635,2539
32636,898
32637,8219
32638,13234
32639,11605
32640,11088
32641,772
32642,1359
32643,3564
32644,3674
32645,776
32646,1094
32647,3136
32648,650
32649,5539
32650,827
32651,580
32652,3192
32653,1415
32654,16731
32655,3588
32656,5356
32657,900
32658,608
32659,682
32660,5626
32661,2686
32662,3841
32663,808
32664,693
32665,3422
32666,450
32667,725
32668,1001
32669,3276
32670,2246
32671,12437
32672,1659
32673,4347
32674,554
32675,706
32676,877
32677,1656
32678,756
32679,734
32680,1388
32681,575
32682,5306
32683,1683
32684,2085
32685,747
32686,890
32687,1159
32688,4381
32689,9416
32690,1667
32691,3084
32692,4200
32693,3245
32694,5041
32695,499
32696,3307
32697,1151
32698,775
32699,540
32700,3131
32701,1050
32702,557
32703,667
32704,798
32705,4042
32706,3864
32707,13437
32708,1707
32709,1986
32710,1621
32711,6098
32712,1003
32713,2277
32714,576
32715,1332
32716,3932
32717,9177
32718,1566
32719,707
32720,3624
32721,7465
32722,13069
32723,1678
32724,3447
32725,9505
32726,5766
32727,6093
32728,5431
32729,9541
32730,478
32731,1738
32732,5299
32733,3819
32734,537
32735,7711
32736,2489
32737,898
32738,969
32739,1580
32740,10608
32741,2690
32742,3622
32743,3516
32744,14588
32745,6290
32746,7560
32747,5821
32748,2573
32749,7549
32750,2287
32751,2360
32752,571
32753,4257
32754,8869
32755,1114
32756,5763
32757,905
32758,3679
32759,2348
32760,838
32761,802
32762,7589
32763,1438
32764,605
32765,668
32766,987
32767,10214
32768,1145
32769,752
32770,7207
32771,1207
32772,9254
32773,1362
32774,2168
32775,3273
32776,576
32777,2967
32778,4936
32779,544
32780,2443
32781,6970
32782,3255
32783,3685
32784,1794
32785,2224
32786,3644
32787,907
32788,3453
32789,1438
32790,2383
32791,911
32792,648
32793,803
32794,3848
32795,8081
32796,1576
32797,8530
32798,1789
32799,792
32800,3927
32801,3323
32802,5484
32803,3821
32804,6401
32805,11113
32806,4455
32807,5331
32808,1153
32809,1201
32810,2066
32811,3536
32812,646
32813,4121
32814,401
32815,12048
32816,729
32817,4586
32818,638
32819,6573
32820,1008
32821,5128
32822,1689
32823,4826
32824,11406
32825,14414
32826,2133
32827,6618
32828,2368
32829,6261
32830,926
32831,850
32832,1374
32833,777
32834,3173
32835,3249
32836,4436
32837,5376
32838,492
32839,687
32840,7955
32841,4252
32842,6974
32843,666
32844,2352
32845,3162
32846,720
32847,558
32848,1117
32849,810
32850,7917
32851,1969
32852,530
32853,1109
32854,5837
32855,3581
32856,2232
32857,2058
32858,2496
32859,5027
32860,714
32861,633
32862,8724
32863,2015
32864,14768
32865,5231
32866,505
32867,5145
32868,974
32869,9730
32870,730
32871,2363
32872,12308
32873,789
32874,2912
32875,13811
32876,2631
32877,5144
32878,3980
32879,2155
32880,1273
32881,1359
32882,8228
32883,720
32884,5914
32885,1812
32886,10618
32887,8580
32888,3304
32889,6987
32890,3634
32891,6816
32892,5946
32893,687
32894,12431
32895,3080
32896,900
32897,1591
32898,4315
32899,1812
32900,11554
32901,1406
32902,2623
32903,626
32904,1212
32905,12831
32906,5647
32907,1761
32908,1243
32909,4090
32910,2327
32911,4325
32912,2607
32913,2222
32914,3803
32915,5217
32916,645
32917,17849
32918,1268
32919,1830
32920,802
32921,774
32922,646
32923,904
32924,687
32925,2659
32926,3682
32927,650
32928,627
32929,7284
32930,5193
32931,8973
32932,3972
32933,625
32934,6164
32935,2420
32936,1985
32937,10384
32938,1436
32939,891
32940,920
32941,11025
32942,10293
32943,2608
32944,760
32945,9768
32946,1114
32947,2915
32948,3464
32949,1262
32950,3530
32951,2838
32952,9529
32953,1436
32954,1656
32955,5234
32956,11435
32957,7068
32958,932
32959,734
32960,15064
32961,1571
32962,812
32963,1102
32964,3576
32965,1023
32966,5083
32967,1915
32968,15543
32969,8287
32970,893
32971,1041
32972,4410
32973,7359
32974,579
32975,391
32976,6730
32977,1031
32978,7835
32979,4319
32980,1286
32981,13063
32982,1604
32983,991
32984,3175
32985,4916
32986,1781
32987,630
32988,1553
32989,711
32990,525
32991,854
32992,1732
32993,5127
32994,1770
32995,5885
32996,8408
32997,1196
32998,956
32999,3605
33000,14154
33001,1577
33002,2036
33003,2896
33004,5687
33005,11376
33006,1629
33007,4042
33008,1290
33009,911
33010,5266
33011,6108
33012,9041
33013,601
33014,1576
33015,9540
33016,7695
33017,7103
33018,537
33019,12433
33020,13771
33021,4916
33022,3594
33023,5605
33024,625
33025,788
33026,716
33027,5777
33028,1728
33029,544
33030,3710
33031,683
33032,15819
33033,1052
33034,2214
33035,580
33036,640
33037,1746
33038,900
33039,1758
33040,652
33041,3799
33042,521
33043,739
33044,2339
33045,3057
33046,7312
33047,13387
33048,506
33049,619
33050,9707
33051,18172
33052,8637
33053,3825
33054,7106
33055,17434
33056,6534
33057,1723
33058,4986
33059,706
33060,495
33061,1007
33062,916
33063,5251
33064,3307
33065,622
33066,1819
33067,2833
33068,852
33069,5065
33070,2401
33071,1324
33072,500
33073,18430
33074,7392
33075,1073
33076,7608
33077,596
33078,477
33079,3387
33080,1262
33081,1155
33082,4157
33083,3468
33084,2841
33085,4638
33086,4217
33087,2773
33088,4728
33089,7179
33090,787
33091,1210
33092,4875
33093,1103
33094,1181
33095,8678
33096,4509
33097,1919
33098,675
33099,567
33100,7255
33101,876
33102,1332
33103,8580
33104,3762
33105,2131
33106,957
33107,1664
33108,11360
33109,10672
33110,1813
33111,900
33112,1654
33113,8820
33114,2530
33115,3495
33116,1046
33117,2251
33118,2777
33119,1364
33120,3920
33121,932
33122,1939
33123,1020
33124,6100
33125,743
33126,643
33127,7465
33128,1319
33129,1629
33130,1746
33131,16064
33132,8575
33133,4827
33134,1294
33135,12048
33136,11711
33137,5922
33138,862
33139,900
33140,692
33141,4963
33142,3620
33143,4391
33144,11341
33145,540
33146,7758
33147,1584
33148,825
33149,5816
33150,2203
33151,11155
33152,665
33153,8927
33154,4764
33155,838
33156,6097
33157,5000
33158,601
33159,602
33160,12657
33161,773
33162,5256
33163,500
33164,2054
33165,1952
33166,1608
33167,5166
33168,893
33169,1574
33170,563
33171,7246
33172,8537
33173,614
33174,8299
33175,6714
33176,4277
33177,3027
33178,713
33179,1955
33180,410
33181,7602
33182,12085
33183,10790
33184,7192
33185,6132
33186,15030
33187,13320
33188,6793
33189,12871
33190,3884
33191,4030
33192,1052
33193,901
33194,3298
33195,988
33196,850
33197,8702
33198,1223
33199,876
33200,1847
33201,1202
33202,673
33203,3782
33204,1040
33205,1088
33206,3122
33207,5266
33208,3881
33209,1015
33210,675
33211,2513
33212,536
33213,3380
33214,2079
33215,663
33216,5864
33217,803
33218,732
33219,841
33220,393
33221,2551
33222,5864
33223,742
33224,1053
33225,936
33226,1932
33227,5267
33228,792
33229,4847
33230,1002
33231,2459
33232,9243
33233,1741
33234,684
33235,2803
33236,1125
33237,1858
33238,8887
33239,4223
33240,3858
33241,605
33242,4297
33243,522
33244,1197
33245,924
33246,3856
33247,15934
33248,2363
33249,2071
33250,2177
33251,1356
33252,477
33253,1894
33254,344
33255,662
33256,4536
33257,5712
33258,1814
33259,6300
33260,4500
33261,17716
33262,8014
33263,4112
33264,2137
33265,906
33266,2210
33267,1721
33268,3159
33269,6730
33270,4207
33271,1708
33272,3665
33273,1601
33274,1768
33275,685
33276,1241
33277,445
33278,5702
33279,3101
33280,16319
33281,9230
33282,630
33283,6140
33284,2893
33285,2329
33286,576
33287,4538
33288,3850
33289,8456
33290,874
33291,9530
33292,628
33293,698
33294,7722
33295,2513
33296,4185
33297,5123
33298,3572
33299,5269
33300,4252
33301,1827
33302,6768
33303,665
33304,3610
33305,1076
33306,4389
33307,737
33308,4068
33309,1415
33310,2387
33311,789
33312,3734
33313,737
33314,15246
33315,15688
33316,810
33317,1245
33318,3879
33319,6468
33320,720
33321,10338
33322,5190
33323,11172
33324,465
33325,5975
33326,3270
33327,838
33328,4389
33329,5748
33330,17805
33331,3252
33332,6451
33333,10863
33334,2401
33335,1882
33336,3780
33337,4276
33338,2355
33339,628
33340,13085
33341,3914
33342,4693
33343,768
33344,4004
33345,2094
33346,2464
33347,496
33348,10258
33349,900
33350,2596
33351,9864
33352,982
33353,743
33354,524
33355,3349
33356,731
33357,7441
33358,13903
33359,4047
33360,7174
33361,2939
33362,3838
33363,733
33364,609
33365,834
33366,844
33367,2425
33368,2717
33369,1671
33370,7130
33371,1110
33372,3367
33373,7292
33374,3856
33375,1356
33376,2723
33377,5767
33378,726
33379,1009
33380,1026
33381,18395
33382,5071
33383,4315
33384,9292
33385,2947
33386,10082
33387,1998
33388,917
33389,596
33390,2991
33391,394
33392,2210
33393,4469
33394,1243
33395,13730
33396,505
33397,3226
33398,872
33399,10243
33400,6296
33401,1124
33402,504
33403,2484
33404,1633
33405,2398
33406,10912
33407,3267
33408,1659
33409,669
33410,2016
33411,6833
33412,1779
33413,7464
33414,675
33415,1207
33416,3137
33417,436
33418,607
33419,2836
33420,1956
33421,1837
33422,4291
33423,767
33424,4354
33425,9683
33426,11370
33427,1617
33428,906
33429,1893
33430,6522
33431,5889
33432,1752
33433,13828
33434,3524
33435,1282
33436,447
33437,1757
33438,992
33439,8271
33440,4983
33441,921
33442,1923
33443,544
33444,4469
33445,1662
33446,14421
33447,781
33448,5268
33449,13736
33450,2630
33451,4419
33452,2373
33453,4093
33454,1170
33455,2473
33456,7554
33457,583
33458,2348
33459,2387
33460,828
33461,5499
33462,8820
33463,5088
33464,3262
33465,579
33466,11369
33467,5242
33468,2415
33469,2751
33470,10738
33471,1816
33472,1632
33473,767
33474,734
33475,18421
33476,14674
33477,1008
33478,886
33479,739
33480,1605
33481,948
33482,6870
33483,17805
33484,7115
33485,17000
33486,668
33487,2303
33488,13140
33489,673
33490,1388
33491,5962
33492,14638
33493,1002
33494,6355
33495,7557
33496,478
33497,3108
33498,5863
33499,898
33500,1754
33501,4262
33502,3842
33503,2564
33504,11154
33505,3920
33506,1881
33507,829
33508,6025
33509,684
33510,8590
33511,1825
33512,5457
33513,1008
33514,803
33515,694
33516,9443
33517,891
33518,826
33519,6084
33520,2276
33521,2367
33522,1076
33523,3992
33524,3423
33525,868
33526,5555
33527,1063
33528,3447
33529,3842
33530,747
33531,1448
33532,4956
33533,820
33534,666
33535,972
33536,2518
33537,505
